,skill_category,ids,rank_,score_
17867,Installation,ID_7979,2.0,85.71428571428571
17868,Installation,ID_16994,2.0,85.71428571428571
17869,Installation,ID_17114,2.0,85.71428571428571
17870,Installation,ID_10749,2.0,85.71428571428571
17871,Installation,ID_5543,2.0,85.71428571428571
17872,Installation,ID_20174,2.0,85.71428571428571
17873,Installation,ID_21519,2.0,85.71428571428571
17874,Installation,ID_6946,2.0,85.71428571428571
17875,Installation,ID_16940,2.0,85.71428571428571
17876,Installation,ID_11092,2.0,85.71428571428571
17877,Installation,ID_16425,2.0,85.71428571428571
17878,Installation,ID_3997,2.0,85.71428571428571
17879,Installation,ID_20225,2.0,85.71428571428571
17880,Installation,ID_1274,2.0,85.71428571428571
17881,Installation,ID_11120,2.0,85.71428571428571
17882,Installation,ID_4002,2.0,85.71428571428571
17883,Installation,ID_4004,2.0,85.71428571428571
17884,Installation,ID_16405,2.0,85.71428571428571
17885,Installation,ID_2983,2.0,85.71428571428571
17886,Installation,ID_5325,2.0,85.71428571428571
17887,Installation,ID_1249,2.0,85.71428571428571
17888,Installation,ID_21495,2.0,85.71428571428571
17889,Installation,ID_20245,2.0,85.71428571428571
17890,Installation,ID_11197,2.0,85.71428571428571
17891,Installation,ID_11222,2.0,85.71428571428571
17892,Installation,ID_5275,2.0,85.71428571428571
17893,Installation,ID_11234,2.0,85.71428571428571
17894,Installation,ID_11235,2.0,85.71428571428571
17895,Installation,ID_11237,2.0,85.71428571428571
17896,Installation,ID_11238,2.0,85.71428571428571
17897,Installation,ID_11252,2.0,85.71428571428571
17898,Installation,ID_5268,2.0,85.71428571428571
17899,Installation,ID_6536,2.0,85.71428571428571
17900,Installation,ID_11100,2.0,85.71428571428571
17901,Installation,ID_11090,2.0,85.71428571428571
17902,Installation,ID_6410,2.0,85.71428571428571
17903,Installation,ID_16437,2.0,85.71428571428571
17904,Installation,ID_7946,2.0,85.71428571428571
17905,Installation,ID_10923,2.0,85.71428571428571
17906,Installation,ID_16922,2.0,85.71428571428571
17907,Installation,ID_5519,2.0,85.71428571428571
17908,Installation,ID_19692,2.0,85.71428571428571
17909,Installation,ID_21507,2.0,85.71428571428571
17910,Installation,ID_20183,2.0,85.71428571428571
17911,Installation,ID_21506,2.0,85.71428571428571
17912,Installation,ID_21504,2.0,85.71428571428571
17913,Installation,ID_7920,2.0,85.71428571428571
17914,Installation,ID_21503,2.0,85.71428571428571
17915,Installation,ID_5497,2.0,85.71428571428571
17916,Installation,ID_7904,2.0,85.71428571428571
17917,Installation,ID_3983,2.0,85.71428571428571
17918,Installation,ID_5476,2.0,85.71428571428571
17919,Installation,ID_21737,2.0,85.71428571428571
17920,Installation,ID_3570,2.0,85.71428571428571
17921,Installation,ID_5548,2.0,85.71428571428571
17922,Installation,ID_7876,2.0,85.71428571428571
17923,Installation,ID_7866,2.0,85.71428571428571
17924,Installation,ID_16442,2.0,85.71428571428571
17925,Installation,ID_7859,2.0,85.71428571428571
17926,Installation,ID_11080,2.0,85.71428571428571
17927,Installation,ID_17176,2.0,85.71428571428571
17928,Installation,ID_17355,2.0,85.71428571428571
17929,Installation,ID_17197,2.0,85.71428571428571
17930,Installation,ID_5948,2.0,85.71428571428571
17931,Installation,ID_18553,2.0,85.71428571428571
17932,Installation,ID_5941,2.0,85.71428571428571
17933,Installation,ID_8281,2.0,85.71428571428571
17934,Installation,ID_17939,2.0,85.71428571428571
17935,Installation,ID_8277,2.0,85.71428571428571
17936,Installation,ID_20020,2.0,85.71428571428571
17937,Installation,ID_8271,2.0,85.71428571428571
17938,Installation,ID_9197,2.0,85.71428571428571
17939,Installation,ID_8269,2.0,85.71428571428571
17940,Installation,ID_9207,2.0,85.71428571428571
17941,Installation,ID_9263,2.0,85.71428571428571
17942,Installation,ID_17880,2.0,85.71428571428571
17943,Installation,ID_5934,2.0,85.71428571428571
17944,Installation,ID_5926,2.0,85.71428571428571
17945,Installation,ID_5925,2.0,85.71428571428571
17946,Installation,ID_19913,2.0,85.71428571428571
17947,Installation,ID_17798,2.0,85.71428571428571
17948,Installation,ID_9371,2.0,85.71428571428571
17949,Installation,ID_3838,2.0,85.71428571428571
17950,Installation,ID_5922,2.0,85.71428571428571
17951,Installation,ID_9395,2.0,85.71428571428571
17952,Installation,ID_8261,2.0,85.71428571428571
17953,Installation,ID_9446,2.0,85.71428571428571
17954,Installation,ID_8301,2.0,85.71428571428571
17955,Installation,ID_5949,2.0,85.71428571428571
17956,Installation,ID_5549,2.0,85.71428571428571
17957,Installation,ID_8310,2.0,85.71428571428571
17958,Installation,ID_18425,2.0,85.71428571428571
17959,Installation,ID_8607,2.0,85.71428571428571
17960,Installation,ID_5985,2.0,85.71428571428571
17961,Installation,ID_21111,2.0,85.71428571428571
17962,Installation,ID_8631,2.0,85.71428571428571
17963,Installation,ID_21611,2.0,85.71428571428571
17964,Installation,ID_6001,2.0,85.71428571428571
17965,Installation,ID_18336,2.0,85.71428571428571
17966,Installation,ID_18313,2.0,85.71428571428571
17967,Installation,ID_21576,2.0,85.71428571428571
17968,Installation,ID_18298,2.0,85.71428571428571
17969,Installation,ID_18297,2.0,85.71428571428571
17970,Installation,ID_18294,2.0,85.71428571428571
17971,Installation,ID_3801,2.0,85.71428571428571
17972,Installation,ID_18534,2.0,85.71428571428571
17973,Installation,ID_8829,2.0,85.71428571428571
17974,Installation,ID_8832,2.0,85.71428571428571
17975,Installation,ID_21625,2.0,85.71428571428571
17976,Installation,ID_8862,2.0,85.71428571428571
17977,Installation,ID_5951,2.0,85.71428571428571
17978,Installation,ID_18050,2.0,85.71428571428571
17979,Installation,ID_8961,2.0,85.71428571428571
17980,Installation,ID_21568,2.0,85.71428571428571
17981,Installation,ID_8254,2.0,85.71428571428571
17982,Installation,ID_9451,2.0,85.71428571428571
17983,Installation,ID_9454,2.0,85.71428571428571
17984,Installation,ID_9495,2.0,85.71428571428571
17985,Installation,ID_1727,2.0,85.71428571428571
17986,Installation,ID_11264,2.0,85.71428571428571
17987,Installation,ID_6246,2.0,85.71428571428571
17988,Installation,ID_9947,2.0,85.71428571428571
17989,Installation,ID_17348,2.0,85.71428571428571
17990,Installation,ID_17347,2.0,85.71428571428571
17991,Installation,ID_17346,2.0,85.71428571428571
17992,Installation,ID_9981,2.0,85.71428571428571
17993,Installation,ID_8106,2.0,85.71428571428571
17994,Installation,ID_17332,2.0,85.71428571428571
17995,Installation,ID_5636,2.0,85.71428571428571
17996,Installation,ID_17305,2.0,85.71428571428571
17997,Installation,ID_5617,2.0,85.71428571428571
17998,Installation,ID_1673,2.0,85.71428571428571
17999,Installation,ID_3943,2.0,85.71428571428571
18000,Installation,ID_8057,2.0,85.71428571428571
18001,Installation,ID_6294,2.0,85.71428571428571
18002,Installation,ID_17246,2.0,85.71428571428571
18003,Installation,ID_17229,2.0,85.71428571428571
18004,Installation,ID_8023,2.0,85.71428571428571
18005,Installation,ID_3632,2.0,85.71428571428571
18006,Installation,ID_10275,2.0,85.71428571428571
18007,Installation,ID_19713,2.0,85.71428571428571
18008,Installation,ID_3922,2.0,85.71428571428571
18009,Installation,ID_21147,2.0,85.71428571428571
18010,Installation,ID_20136,2.0,85.71428571428571
18011,Installation,ID_9681,2.0,85.71428571428571
18012,Installation,ID_8239,2.0,85.71428571428571
18013,Installation,ID_9531,2.0,85.71428571428571
18014,Installation,ID_2657,2.0,85.71428571428571
18015,Installation,ID_9595,2.0,85.71428571428571
18016,Installation,ID_20772,2.0,85.71428571428571
18017,Installation,ID_3882,2.0,85.71428571428571
18018,Installation,ID_1827,2.0,85.71428571428571
18019,Installation,ID_8209,2.0,85.71428571428571
18020,Installation,ID_21540,2.0,85.71428571428571
18021,Installation,ID_1816,2.0,85.71428571428571
18022,Installation,ID_6208,2.0,85.71428571428571
18023,Installation,ID_17371,2.0,85.71428571428571
18024,Installation,ID_18712,2.0,85.71428571428571
18025,Installation,ID_9778,2.0,85.71428571428571
18026,Installation,ID_18724,2.0,85.71428571428571
18027,Installation,ID_17406,2.0,85.71428571428571
18028,Installation,ID_5792,2.0,85.71428571428571
18029,Installation,ID_17391,2.0,85.71428571428571
18030,Installation,ID_5779,2.0,85.71428571428571
18031,Installation,ID_20101,2.0,85.71428571428571
18032,Installation,ID_9837,2.0,85.71428571428571
18033,Installation,ID_9838,2.0,85.71428571428571
18034,Installation,ID_21746,2.0,85.71428571428571
18035,Installation,ID_7791,2.0,85.71428571428571
18036,Installation,ID_3407,2.0,85.71428571428571
18037,Installation,ID_19161,2.0,85.71428571428571
18038,Installation,ID_21403,2.0,85.71428571428571
18039,Installation,ID_3181,2.0,85.71428571428571
18040,Installation,ID_21263,2.0,85.71428571428571
18041,Installation,ID_3185,2.0,85.71428571428571
18042,Installation,ID_21865,2.0,85.71428571428571
18043,Installation,ID_19507,2.0,85.71428571428571
18044,Installation,ID_6672,2.0,85.71428571428571
18045,Installation,ID_7213,2.0,85.71428571428571
18046,Installation,ID_13138,2.0,85.71428571428571
18047,Installation,ID_7209,2.0,85.71428571428571
18048,Installation,ID_13140,2.0,85.71428571428571
18049,Installation,ID_7204,2.0,85.71428571428571
18050,Installation,ID_13157,2.0,85.71428571428571
18051,Installation,ID_4567,2.0,85.71428571428571
18052,Installation,ID_7194,2.0,85.71428571428571
18053,Installation,ID_7191,2.0,85.71428571428571
18054,Installation,ID_7190,2.0,85.71428571428571
18055,Installation,ID_7185,2.0,85.71428571428571
18056,Installation,ID_16026,2.0,85.71428571428571
18057,Installation,ID_4526,2.0,85.71428571428571
18058,Installation,ID_16012,2.0,85.71428571428571
18059,Installation,ID_16001,2.0,85.71428571428571
18060,Installation,ID_20718,2.0,85.71428571428571
18061,Installation,ID_7242,2.0,85.71428571428571
18062,Installation,ID_16077,2.0,85.71428571428571
18063,Installation,ID_16078,2.0,85.71428571428571
18064,Installation,ID_709,2.0,85.71428571428571
18065,Installation,ID_774,2.0,85.71428571428571
18066,Installation,ID_4084,2.0,85.71428571428571
18067,Installation,ID_19169,2.0,85.71428571428571
18068,Installation,ID_4856,2.0,85.71428571428571
18069,Installation,ID_16142,2.0,85.71428571428571
18070,Installation,ID_4844,2.0,85.71428571428571
18071,Installation,ID_4842,2.0,85.71428571428571
18072,Installation,ID_12775,2.0,85.71428571428571
18073,Installation,ID_12790,2.0,85.71428571428571
18074,Installation,ID_21801,2.0,85.71428571428571
18075,Installation,ID_3131,2.0,85.71428571428571
18076,Installation,ID_7248,2.0,85.71428571428571
18077,Installation,ID_6621,2.0,85.71428571428571
18078,Installation,ID_12829,2.0,85.71428571428571
18079,Installation,ID_19516,2.0,85.71428571428571
18080,Installation,ID_3141,2.0,85.71428571428571
18081,Installation,ID_21439,2.0,85.71428571428571
18082,Installation,ID_19515,2.0,85.71428571428571
18083,Installation,ID_6648,2.0,85.71428571428571
18084,Installation,ID_3415,2.0,85.71428571428571
18085,Installation,ID_4612,2.0,85.71428571428571
18086,Installation,ID_6660,2.0,85.71428571428571
18087,Installation,ID_7176,2.0,85.71428571428571
18088,Installation,ID_13513,2.0,85.71428571428571
18089,Installation,ID_15944,2.0,85.71428571428571
18090,Installation,ID_15412,2.0,85.71428571428571
18091,Installation,ID_7033,2.0,85.71428571428571
18092,Installation,ID_14473,2.0,85.71428571428571
18093,Installation,ID_7030,2.0,85.71428571428571
18094,Installation,ID_14489,2.0,85.71428571428571
18095,Installation,ID_14544,2.0,85.71428571428571
18096,Installation,ID_15530,2.0,85.71428571428571
18097,Installation,ID_4404,2.0,85.71428571428571
18098,Installation,ID_4396,2.0,85.71428571428571
18099,Installation,ID_14656,2.0,85.71428571428571
18100,Installation,ID_3328,2.0,85.71428571428571
18101,Installation,ID_4395,2.0,85.71428571428571
18102,Installation,ID_7042,2.0,85.71428571428571
18103,Installation,ID_4394,2.0,85.71428571428571
18104,Installation,ID_21328,2.0,85.71428571428571
18105,Installation,ID_3334,2.0,85.71428571428571
18106,Installation,ID_15387,2.0,85.71428571428571
18107,Installation,ID_20791,2.0,85.71428571428571
18108,Installation,ID_6801,2.0,85.71428571428571
18109,Installation,ID_20768,2.0,85.71428571428571
18110,Installation,ID_19471,2.0,85.71428571428571
18111,Installation,ID_4362,2.0,85.71428571428571
18112,Installation,ID_15147,2.0,85.71428571428571
18113,Installation,ID_19487,2.0,85.71428571428571
18114,Installation,ID_14337,2.0,85.71428571428571
18115,Installation,ID_264,2.0,85.71428571428571
18116,Installation,ID_197,2.0,85.71428571428571
18117,Installation,ID_13586,2.0,85.71428571428571
18118,Installation,ID_7151,2.0,85.71428571428571
18119,Installation,ID_15943,2.0,85.71428571428571
18120,Installation,ID_15942,2.0,85.71428571428571
18121,Installation,ID_3386,2.0,85.71428571428571
18122,Installation,ID_4457,2.0,85.71428571428571
18123,Installation,ID_13655,2.0,85.71428571428571
18124,Installation,ID_229,2.0,85.71428571428571
18125,Installation,ID_19498,2.0,85.71428571428571
18126,Installation,ID_15903,2.0,85.71428571428571
18127,Installation,ID_3274,2.0,85.71428571428571
18128,Installation,ID_154,2.0,85.71428571428571
18129,Installation,ID_7115,2.0,85.71428571428571
18130,Installation,ID_15817,2.0,85.71428571428571
18131,Installation,ID_4444,2.0,85.71428571428571
18132,Installation,ID_20737,2.0,85.71428571428571
18133,Installation,ID_7089,2.0,85.71428571428571
18134,Installation,ID_4417,2.0,85.71428571428571
18135,Installation,ID_7071,2.0,85.71428571428571
18136,Installation,ID_3302,2.0,85.71428571428571
18137,Installation,ID_19491,2.0,85.71428571428571
18138,Installation,ID_19490,2.0,85.71428571428571
18139,Installation,ID_21790,2.0,85.71428571428571
18140,Installation,ID_18429,2.0,85.71428571428571
18141,Installation,ID_4081,2.0,85.71428571428571
18142,Installation,ID_12246,2.0,85.71428571428571
18143,Installation,ID_7766,2.0,85.71428571428571
18144,Installation,ID_20298,2.0,85.71428571428571
18145,Installation,ID_12248,2.0,85.71428571428571
18146,Installation,ID_16159,2.0,85.71428571428571
18147,Installation,ID_16158,2.0,85.71428571428571
18148,Installation,ID_3086,2.0,85.71428571428571
18149,Installation,ID_7779,2.0,85.71428571428571
18150,Installation,ID_12265,2.0,85.71428571428571
18151,Installation,ID_7457,2.0,85.71428571428571
18152,Installation,ID_4039,2.0,85.71428571428571
18153,Installation,ID_20294,2.0,85.71428571428571
18154,Installation,ID_20269,2.0,85.71428571428571
18155,Installation,ID_21782,2.0,85.71428571428571
18156,Installation,ID_20265,2.0,85.71428571428571
18157,Installation,ID_11345,2.0,85.71428571428571
18158,Installation,ID_12247,2.0,85.71428571428571
18159,Installation,ID_21192,2.0,85.71428571428571
18160,Installation,ID_12291,2.0,85.71428571428571
18161,Installation,ID_4923,2.0,85.71428571428571
18162,Installation,ID_16193,2.0,85.71428571428571
18163,Installation,ID_6570,2.0,85.71428571428571
18164,Installation,ID_11969,2.0,85.71428571428571
18165,Installation,ID_3045,2.0,85.71428571428571
18166,Installation,ID_21483,2.0,85.71428571428571
18167,Installation,ID_3065,2.0,85.71428571428571
18168,Installation,ID_1006,2.0,85.71428571428571
18169,Installation,ID_19547,2.0,85.71428571428571
18170,Installation,ID_12233,2.0,85.71428571428571
18171,Installation,ID_21217,2.0,85.71428571428571
18172,Installation,ID_19562,2.0,85.71428571428571
18173,Installation,ID_7738,2.0,85.71428571428571
18174,Installation,ID_16222,2.0,85.71428571428571
18175,Installation,ID_16224,2.0,85.71428571428571
18176,Installation,ID_6560,2.0,85.71428571428571
18177,Installation,ID_20492,2.0,85.71428571428571
18178,Installation,ID_21188,2.0,85.71428571428571
18179,Installation,ID_11294,2.0,85.71428571428571
18180,Installation,ID_5255,2.0,85.71428571428571
18181,Installation,ID_1143,2.0,85.71428571428571
18182,Installation,ID_3000,2.0,85.71428571428571
18183,Installation,ID_19048,2.0,85.71428571428571
18184,Installation,ID_11302,2.0,85.71428571428571
18185,Installation,ID_5254,2.0,85.71428571428571
18186,Installation,ID_3561,2.0,85.71428571428571
18187,Installation,ID_20506,2.0,85.71428571428571
18188,Installation,ID_810,2.0,85.71428571428571
18189,Installation,ID_12296,2.0,85.71428571428571
18190,Installation,ID_21221,2.0,85.71428571428571
18191,Installation,ID_820,2.0,85.71428571428571
18192,Installation,ID_19561,2.0,82.85714285714286
18193,Installation,ID_21496,2.0,82.85714285714286
18194,Installation,ID_19359,2.0,82.85714285714286
18195,Installation,ID_8266,2.0,82.85714285714286
18196,Installation,ID_6806,2.0,82.85714285714286
18197,Installation,ID_8265,2.0,82.85714285714286
18198,Installation,ID_3279,2.0,82.85714285714286
18199,Installation,ID_3272,2.0,82.85714285714286
18200,Installation,ID_21590,2.0,82.85714285714286
18201,Installation,ID_8267,2.0,82.85714285714286
18202,Installation,ID_6995,2.0,82.85714285714286
18203,Installation,ID_6766,2.0,82.85714285714286
18204,Installation,ID_7715,2.0,82.85714285714286
18205,Installation,ID_21549,2.0,82.85714285714286
18206,Installation,ID_21596,2.0,82.85714285714286
18207,Installation,ID_7863,2.0,82.85714285714286
18208,Installation,ID_3250,2.0,82.85714285714286
18209,Installation,ID_7706,2.0,82.85714285714286
18210,Installation,ID_6935,2.0,82.85714285714286
18211,Installation,ID_8256,2.0,82.85714285714286
18212,Installation,ID_7133,2.0,82.85714285714286
18213,Installation,ID_19902,2.0,82.85714285714286
18214,Installation,ID_7714,2.0,82.85714285714286
18215,Installation,ID_6724,2.0,82.85714285714286
18216,Installation,ID_5984,2.0,82.85714285714286
18217,Installation,ID_18496,2.0,82.85714285714286
18218,Installation,ID_19904,2.0,82.85714285714286
18219,Installation,ID_6753,2.0,82.85714285714286
18220,Installation,ID_7856,2.0,82.85714285714286
18221,Installation,ID_7104,2.0,82.85714285714286
18222,Installation,ID_19082,2.0,82.85714285714286
18223,Installation,ID_7001,2.0,82.85714285714286
18224,Installation,ID_21184,2.0,82.85714285714286
18225,Installation,ID_21574,2.0,82.85714285714286
18226,Installation,ID_7838,2.0,82.85714285714286
18227,Installation,ID_3002,2.0,82.85714285714286
18228,Installation,ID_7015,2.0,82.85714285714286
18229,Installation,ID_7032,2.0,82.85714285714286
18230,Installation,ID_7827,2.0,82.85714285714286
18231,Installation,ID_21187,2.0,82.85714285714286
18232,Installation,ID_6777,2.0,82.85714285714286
18233,Installation,ID_7028,2.0,82.85714285714286
18234,Installation,ID_3557,2.0,82.85714285714286
18235,Installation,ID_18453,2.0,82.85714285714286
18236,Installation,ID_8332,2.0,82.85714285714286
18237,Installation,ID_2508,2.0,82.85714285714286
18238,Installation,ID_7789,2.0,82.85714285714286
18239,Installation,ID_7012,2.0,82.85714285714286
18240,Installation,ID_18574,2.0,82.85714285714286
18241,Installation,ID_21314,2.0,82.85714285714286
18242,Installation,ID_3337,2.0,82.85714285714286
18243,Installation,ID_6796,2.0,82.85714285714286
18244,Installation,ID_6000,2.0,82.85714285714286
18245,Installation,ID_6558,2.0,82.85714285714286
18246,Installation,ID_7065,2.0,82.85714285714286
18247,Installation,ID_8283,2.0,82.85714285714286
18248,Installation,ID_8359,2.0,82.85714285714286
18249,Installation,ID_2978,2.0,82.85714285714286
18250,Installation,ID_7074,2.0,82.85714285714286
18251,Installation,ID_8272,2.0,82.85714285714286
18252,Installation,ID_7075,2.0,82.85714285714286
18253,Installation,ID_7078,2.0,82.85714285714286
18254,Installation,ID_3327,2.0,82.85714285714286
18255,Installation,ID_7095,2.0,82.85714285714286
18256,Installation,ID_19898,2.0,82.85714285714286
18257,Installation,ID_7160,2.0,82.85714285714286
18258,Installation,ID_2972,2.0,82.85714285714286
18259,Installation,ID_6267,2.0,82.85714285714286
18260,Installation,ID_19546,2.0,82.85714285714286
18261,Installation,ID_2901,2.0,82.85714285714286
18262,Installation,ID_8094,2.0,82.85714285714286
18263,Installation,ID_19703,2.0,82.85714285714286
18264,Installation,ID_7297,2.0,82.85714285714286
18265,Installation,ID_19699,2.0,82.85714285714286
18266,Installation,ID_21426,2.0,82.85714285714286
18267,Installation,ID_7271,2.0,82.85714285714286
18268,Installation,ID_7250,2.0,82.85714285714286
18269,Installation,ID_21408,2.0,82.85714285714286
18270,Installation,ID_19752,2.0,82.85714285714286
18271,Installation,ID_18946,2.0,82.85714285714286
18272,Installation,ID_7934,2.0,82.85714285714286
18273,Installation,ID_21407,2.0,82.85714285714286
18274,Installation,ID_6251,2.0,82.85714285714286
18275,Installation,ID_21148,2.0,82.85714285714286
18276,Installation,ID_6670,2.0,82.85714285714286
18277,Installation,ID_7815,2.0,82.85714285714286
18278,Installation,ID_7229,2.0,82.85714285714286
18279,Installation,ID_2930,2.0,82.85714285714286
18280,Installation,ID_8083,2.0,82.85714285714286
18281,Installation,ID_6277,2.0,82.85714285714286
18282,Installation,ID_18603,2.0,82.85714285714286
18283,Installation,ID_6337,2.0,82.85714285714286
18284,Installation,ID_6390,2.0,82.85714285714286
18285,Installation,ID_7980,2.0,82.85714285714286
18286,Installation,ID_7394,2.0,82.85714285714286
18287,Installation,ID_6611,2.0,82.85714285714286
18288,Installation,ID_3118,2.0,82.85714285714286
18289,Installation,ID_7403,2.0,82.85714285714286
18290,Installation,ID_6373,2.0,82.85714285714286
18291,Installation,ID_6369,2.0,82.85714285714286
18292,Installation,ID_2889,2.0,82.85714285714286
18293,Installation,ID_7965,2.0,82.85714285714286
18294,Installation,ID_6282,2.0,82.85714285714286
18295,Installation,ID_3124,2.0,82.85714285714286
18296,Installation,ID_21170,2.0,82.85714285714286
18297,Installation,ID_8031,2.0,82.85714285714286
18298,Installation,ID_6401,2.0,82.85714285714286
18299,Installation,ID_8055,2.0,82.85714285714286
18300,Installation,ID_21468,2.0,82.85714285714286
18301,Installation,ID_7326,2.0,82.85714285714286
18302,Installation,ID_6402,2.0,82.85714285714286
18303,Installation,ID_21223,2.0,82.85714285714286
18304,Installation,ID_7925,2.0,82.85714285714286
18305,Installation,ID_6241,2.0,82.85714285714286
18306,Installation,ID_6231,2.0,82.85714285714286
18307,Installation,ID_8220,2.0,82.85714285714286
18308,Installation,ID_7501,2.0,82.85714285714286
18309,Installation,ID_19127,2.0,82.85714285714286
18310,Installation,ID_19303,2.0,82.85714285714286
18311,Installation,ID_8216,2.0,82.85714285714286
18312,Installation,ID_3493,2.0,82.85714285714286
18313,Installation,ID_3226,2.0,82.85714285714286
18314,Installation,ID_7163,2.0,82.85714285714286
18315,Installation,ID_19860,2.0,82.85714285714286
18316,Installation,ID_2675,2.0,82.85714285714286
18317,Installation,ID_2668,2.0,82.85714285714286
18318,Installation,ID_3400,2.0,82.85714285714286
18319,Installation,ID_7382,2.0,82.85714285714286
18320,Installation,ID_7159,2.0,82.85714285714286
18321,Installation,ID_7158,2.0,82.85714285714286
18322,Installation,ID_18645,2.0,82.85714285714286
18323,Installation,ID_8233,2.0,82.85714285714286
18324,Installation,ID_7687,2.0,82.85714285714286
18325,Installation,ID_3240,2.0,82.85714285714286
18326,Installation,ID_8243,2.0,82.85714285714286
18327,Installation,ID_2971,2.0,82.85714285714286
18328,Installation,ID_6521,2.0,82.85714285714286
18329,Installation,ID_7897,2.0,82.85714285714286
18330,Installation,ID_18709,2.0,82.85714285714286
18331,Installation,ID_7187,2.0,82.85714285714286
18332,Installation,ID_8163,2.0,82.85714285714286
18333,Installation,ID_8172,2.0,82.85714285714286
18334,Installation,ID_8181,2.0,82.85714285714286
18335,Installation,ID_7909,2.0,82.85714285714286
18336,Installation,ID_2736,2.0,82.85714285714286
18337,Installation,ID_7205,2.0,82.85714285714286
18338,Installation,ID_3085,2.0,82.85714285714286
18339,Installation,ID_6580,2.0,82.85714285714286
18340,Installation,ID_6214,2.0,82.85714285714286
18341,Installation,ID_7906,2.0,82.85714285714286
18342,Installation,ID_7201,2.0,82.85714285714286
18343,Installation,ID_6213,2.0,82.85714285714286
18344,Installation,ID_7200,2.0,82.85714285714286
18345,Installation,ID_6212,2.0,82.85714285714286
18346,Installation,ID_7905,2.0,82.85714285714286
18347,Installation,ID_21475,2.0,82.85714285714286
18348,Installation,ID_3207,2.0,82.85714285714286
18349,Installation,ID_3208,2.0,82.85714285714286
18350,Installation,ID_8201,2.0,82.85714285714286
18351,Installation,ID_19639,2.0,82.85714285714286
18352,Installation,ID_8217,2.0,82.85714285714286
18353,Installation,ID_1797,2.0,82.85714285714286
18354,Installation,ID_16300,2.0,82.85714285714286
18355,Installation,ID_20247,2.0,82.85714285714286
18356,Installation,ID_5264,2.0,82.85714285714286
18357,Installation,ID_333,2.0,82.85714285714286
18358,Installation,ID_5260,2.0,82.85714285714286
18359,Installation,ID_16372,2.0,82.85714285714286
18360,Installation,ID_11272,2.0,82.85714285714286
18361,Installation,ID_11300,2.0,82.85714285714286
18362,Installation,ID_20257,2.0,82.85714285714286
18363,Installation,ID_20261,2.0,82.85714285714286
18364,Installation,ID_11314,2.0,82.85714285714286
18365,Installation,ID_11322,2.0,82.85714285714286
18366,Installation,ID_11331,2.0,82.85714285714286
18367,Installation,ID_20264,2.0,82.85714285714286
18368,Installation,ID_4528,2.0,82.85714285714286
18369,Installation,ID_4530,2.0,82.85714285714286
18370,Installation,ID_16196,2.0,82.85714285714286
18371,Installation,ID_5161,2.0,82.85714285714286
18372,Installation,ID_20299,2.0,82.85714285714286
18373,Installation,ID_13254,2.0,82.85714285714286
18374,Installation,ID_16257,2.0,82.85714285714286
18375,Installation,ID_16255,2.0,82.85714285714286
18376,Installation,ID_16251,2.0,82.85714285714286
18377,Installation,ID_11856,2.0,82.85714285714286
18378,Installation,ID_16033,2.0,82.85714285714286
18379,Installation,ID_4531,2.0,82.85714285714286
18380,Installation,ID_16037,2.0,82.85714285714286
18381,Installation,ID_16207,2.0,82.85714285714286
18382,Installation,ID_16202,2.0,82.85714285714286
18383,Installation,ID_16200,2.0,82.85714285714286
18384,Installation,ID_16199,2.0,82.85714285714286
18385,Installation,ID_11223,2.0,82.85714285714286
18386,Installation,ID_11138,2.0,82.85714285714286
18387,Installation,ID_20226,2.0,82.85714285714286
18388,Installation,ID_3999,2.0,82.85714285714286
18389,Installation,ID_10901,2.0,82.85714285714286
18390,Installation,ID_10920,2.0,82.85714285714286
18391,Installation,ID_10927,2.0,82.85714285714286
18392,Installation,ID_5521,2.0,82.85714285714286
18393,Installation,ID_4228,2.0,82.85714285714286
18394,Installation,ID_16919,2.0,82.85714285714286
18395,Installation,ID_13008,2.0,82.85714285714286
18396,Installation,ID_3970,2.0,82.85714285714286
18397,Installation,ID_1418,2.0,82.85714285714286
18398,Installation,ID_4481,2.0,82.85714285714286
18399,Installation,ID_10983,2.0,82.85714285714286
18400,Installation,ID_1408,2.0,82.85714285714286
18401,Installation,ID_10990,2.0,82.85714285714286
18402,Installation,ID_10999,2.0,82.85714285714286
18403,Installation,ID_22312,2.0,82.85714285714286
18404,Installation,ID_11008,2.0,82.85714285714286
18405,Installation,ID_22301,2.0,82.85714285714286
18406,Installation,ID_13571,2.0,82.85714285714286
18407,Installation,ID_15967,2.0,82.85714285714286
18408,Installation,ID_3988,2.0,82.85714285714286
18409,Installation,ID_16853,2.0,82.85714285714286
18410,Installation,ID_15968,2.0,82.85714285714286
18411,Installation,ID_13532,2.0,82.85714285714286
18412,Installation,ID_13525,2.0,82.85714285714286
18413,Installation,ID_13512,2.0,82.85714285714286
18414,Installation,ID_11076,2.0,82.85714285714286
18415,Installation,ID_11077,2.0,82.85714285714286
18416,Installation,ID_16435,2.0,82.85714285714286
18417,Installation,ID_329,2.0,82.85714285714286
18418,Installation,ID_16198,2.0,82.85714285714286
18419,Installation,ID_16183,2.0,82.85714285714286
18420,Installation,ID_21731,2.0,82.85714285714286
18421,Installation,ID_21844,2.0,82.85714285714286
18422,Installation,ID_16115,2.0,82.85714285714286
18423,Installation,ID_4110,2.0,82.85714285714286
18424,Installation,ID_16109,2.0,82.85714285714286
18425,Installation,ID_4111,2.0,82.85714285714286
